Date,Time,kWh Forn,kWh Rec,kVARh Forn,kVARh Rec,Vll an mean,Vll bn mean,Vll cn mean,Ia mean,Ib mean,Ic mean,kWh FornCP,kWh RecCP,kVARh FornCP,kVARh RecCP
3/17/14,06:15:00000,624587769,0,0,162711151,39246964844,37434992188,41457351563,65171974,64680038,67397362,624587769,0,0,162711151
3/17/14,06:20:00000,612958618,0,0,166657257,39227351563,37512273438,41490339844,63932663,63713921,66329552,612958618,0,0,166657257
3/17/14,06:25:00000,607450317,0,0,167612289,39165515625,37525937500,41503660156,63642654,63331360,65480469,607450317,0,0,167612289
3/17/14,06:30:00000,608346069,0,0,166070999,39235554688,37730070313,41509828125,63509758,63092747,65491737,608346069,0,0,166070999
3/17/14,06:35:00000,595256165,0,0,178500092,38801828125,37117851563,41075109375,63489811,63178722,65114731,595256165,0,0,178500092
3/17/14,06:40:00000,590098206,0,0,182856293,38572738281,37190546875,40750472656,63330868,62981945,65001740,590098206,0,0,182856293
3/17/14,06:45:00000,584084290,0,0,182272003,38573128906,37026933594,40755671875,62602955,62572975,64625084,584084290,0,0,182272003
3/17/14,06:50:00000,579752136,0,0,181736588,38526339844,36902792969,40780910156,62011017,62440372,64325249,579752136,0,0,181736603
3/17/14,06:55:00000,574007996,0,0,182634384,38309035156,36558875000,40634082031,61882889,62249897,64210899,574007996,0,0,182634384
3/17/14,07:00:00000,569500854,0,0,182793518,38188179688,36610871094,40526300781,61458359,61917664,63900833,569500854,0,0,182793518
3/17/14,07:05:00000,572886230,0,0,174244461,38203031250,36131507813,40478605469,61996948,62021523,64362488,572886230,0,0,174244461
3/17/14,07:10:00000,576948730,0,0,171215454,38174410156,36124375000,40504109375,62497814,62293919,64520126,576948730,0,0,171215454
3/17/14,07:15:00000,591523560,0,0,160579529,38099964844,36415664063,40484695313,63332214,63278744,65804131,591523560,0,0,160579529
3/17/14,07:20:00000,604236084,0,0,151250702,38090636719,36528890625,40548296875,64453903,63941414,66779953,604236084,0,0,151250702
3/17/14,07:25:00000,608330017,0,0,149335693,37960734375,36464191406,40507238281,64966286,64573547,67134987,608330017,0,0,149335693
3/17/14,07:30:00000,610715942,0,0,147802597,37905214844,36338460938,40481578125,65469803,64653923,67491165,610715942,0,0,147802597
3/17/14,07:35:00000,617832153,0,0,144363510,37758406250,36034289063,40424996094,66420952,65767097,68285988,617832153,0,0,144363510
3/17/14,07:40:00000,626921082,0,0,136718170,37680277344,36132371094,40381871094,67133369,66819153,68813629,626921082,0,0,136718170
3/17/14,07:45:00000,629141907,0,0,135682724,37529996094,35714152344,40274921875,67759064,67258949,69597557,629141907,0,0,135682724
3/17/14,07:50:00000,640955872,0,0,128540024,37496515625,35648984375,40249015625,68612328,68317223,71157631,640955872,0,0,128540024
3/17/14,07:55:00000,655921021,0,0,120334908,37367851563,35523687500,40200117188,69886932,70074661,72919785,655921021,0,0,120334908
3/17/14,08:00:00000,662783813,0,0,117298309,37291976563,35404062500,40070277344,70911583,70999870,73541374,662783813,0,0,117298309
3/17/14,08:05:00000,679924988,0,0,110460175,37339996094,35544125000,40040328125,72662262,72556847,74887177,679924988,0,0,110460175
3/17/14,08:10:00000,688496094,0,0,104414993,37493757813,35540410156,40035308594,73302094,73311371,75618698,688496094,0,0,104414993
3/17/14,08:15:00000,700840271,0,0,98696121,37821117188,35244742188,40077761719,74724815,74359787,76666504,700840271,0,0,98696121
3/17/14,08:20:00000,704935730,0,0,94294189,38021328125,35144859375,40065175781,74963470,74697342,77050583,704935730,0,0,94294189
3/17/14,08:25:00000,715389465,0,0,90441757,37889937500,35056339844,40064144531,76177856,75768127,78342560,715389465,0,0,90441757
3/17/14,08:30:00000,724261414,0,0,83531387,37932835938,35020285156,39991796875,77121201,76539925,79285583,724261414,0,0,83531387
3/17/14,08:35:00000,720337646,0,0,79956795,37335972656,35085062500,39980664063,76849579,76380829,79404144,720337646,0,0,79956795
3/17/14,08:40:00000,721007080,0,0,78695938,37214500000,35028871094,40017203125,77125793,76383057,79564407,721007080,0,0,78695938
3/17/14,08:45:00000,740014832,0,0,66648987,37403195313,35337625000,39991035156,78767525,77648903,81259521,740014832,0,0,66648987
3/17/14,08:50:00000,739582764,0,0,68183617,37106660156,34841648438,39876160156,79517647,78178978,81841507,739582764,0,0,68183617
3/17/14,08:55:00000,751776855,0,0,61484848,36917250000,34695589844,39839933594,81040207,79709404,83321449,751776855,0,0,61484848
3/17/14,09:00:00000,772646179,0,0,44138935,37723398438,35381578125,40580964844,81366577,80460045,83701370,772646179,0,0,44138935
3/17/14,09:05:00000,776982178,0,0,40959896,37726230469,35726078125,40682308594,81459755,80367912,83973648,776982178,0,0,40959896
3/17/14,09:10:00000,786341431,0,0,36692707,37923691406,35701441406,40678664063,82341049,81268120,84706779,786341431,0,0,36692707
3/17/14,09:15:00000,790260681,0,0,32641693,38390402344,35858191406,40645558594,82396950,81365791,84434212,790260681,0,0,32641693
3/17/14,09:20:00000,798256897,0,0,26629293,38223777344,35761078125,40637054688,83259521,82436485,85546936,798256897,0,0,26629293
3/17/14,09:25:00000,805446106,0,0,21908020,38142113281,35762058594,40735652344,84046455,82814209,86522804,805446106,0,0,21908020
3/17/14,09:30:00000,804245422,0,0,21073462,37993589844,35609050781,40889460938,84018440,82816566,86523323,804245422,0,0,21073462
3/17/14,09:35:00000,812270630,0,0,16590923,37886316406,35682804688,40867113281,84820534,83853806,87296356,812270630,0,0,16590923
3/17/14,09:40:00000,820586487,0,0,11688674,38134957031,35838125000,40955113281,85290993,84532913,87646812,820586487,0,0,11688674
3/17/14,09:45:00000,818040588,0,0,13343402,38030441406,35803160156,40976535156,85131073,84503265,87315231,818040588,0,0,13343402
3/17/14,09:50:00000,820243530,0,0,10668109,38067171875,35943921875,40981941406,85123055,84604988,87478798,820243530,0,0,10668108
3/17/14,09:55:00000,828525940,0,0,7694949,38328527344,36051035156,40941433594,85641464,85000755,88391487,828525940,0,0,7694949
3/17/14,10:00:00000,836034607,0,0,4553714,38218855469,36086378906,40920949219,86358437,85958794,89271011,836034607,0,0,4553714
3/17/14,10:05:00000,840994995,0,1238621,4302356,38179523438,36473054688,40919554688,86807755,86142700,89342918,840994995,0,1238621,4302356
3/17/14,10:10:00000,850968445,0,4478709,0,38190320313,36428671875,40938199219,87832680,87047920,90529732,850968445,0,4478709,0
3/17/14,10:15:00000,842923706,0,1990120,0,38265230469,36109953125,40936246094,87358788,86346809,89788467,842923706,0,1990120,0
3/17/14,10:20:00000,843135864,0,3541267,0,38310246094,36290191406,40929398438,87109573,85938721,89984848,843135864,0,3541267,0
3/17/14,10:25:00000,845454773,0,5699343,0,38591171875,36211441406,40946734375,87209747,85944183,90133499,845454773,0,5699343,0
3/17/14,10:30:00000,850432678,0,7383443,0,38450460938,36209210938,40972898438,87751389,86528351,90830498,850432678,0,7383443,0
3/17/14,10:35:00000,866535095,0,13548704,0,38309246094,36290121094,40996078125,89274971,88516266,92470673,866535095,0,13548704,0
3/17/14,10:40:00000,871415527,0,19172417,0,38350046875,36530039063,41035242188,89839142,88664391,92489708,871415527,0,19172417,0
3/17/14,10:45:00000,869450623,0,19315493,0,38309980469,36407906250,41023601563,89829071,88560616,92401955,869450623,0,19315493,0
3/17/14,10:50:00000,861589478,0,17061481,0,38402867188,36432988281,41045050781,88717621,87987297,91346695,861589478,0,17061481,0
3/17/14,10:55:00000,862899841,0,15855262,0,38417734375,36365003906,41017593750,88820435,88267883,91569618,862899841,0,15855262,0
3/17/14,11:00:00000,861794617,0,11232708,0,38303851563,36519074219,41052425781,88516022,88127289,91462799,861794617,0,11232708,0
3/17/14,11:05:00000,840225952,0,0,9646688,38333226563,36707320313,41097945313,85954483,85608200,89217888,840225952,0,0,9646688
3/17/14,11:10:00000,835237488,0,0,13832378,38287218750,36705714844,41093542969,85600342,84923996,88815468,835237488,0,0,13832378
3/17/14,11:15:00000,840624573,0,0,13733157,38355550781,36881941406,41092007813,85988922,85383812,89085701,840624573,0,0,13733157
3/17/14,11:20:00000,840996155,0,0,14525623,38367605469,37108007813,41083285156,85998978,85125458,88895126,840996155,0,0,14525623
3/17/14,11:25:00000,840785767,0,0,16551363,38449550781,37020066406,41063488281,85976074,85144516,88924347,840785767,0,0,16551363
3/17/14,11:30:00000,841828064,0,0,18731842,38334785156,36987953125,41085613281,86263626,85321213,89064354,841828064,0,0,18731842
3/17/14,11:35:00000,837624268,0,0,21465675,38460644531,37096308594,41135136719,85753830,84680840,88293655,837624268,0,0,21465675
3/17/14,11:40:00000,842275330,0,0,20029743,38457761719,37350968750,41181578125,86125740,84851494,88469254,842275330,0,0,20029741
3/17/14,11:45:00000,840932007,0,0,21730488,38490949219,37596296875,41162738281,85631516,84481224,88337906,840932007,0,0,21730488
3/17/14,11:50:00000,840534302,0,0,23655285,38248671875,37344257813,41079843750,85960960,85112411,88593460,840534302,0,0,23655285
3/17/14,11:55:00000,842544739,0,0,24053307,38526898438,37086179688,41092058594,86176476,85142952,88937210,842544739,0,0,24053307
3/17/14,12:00:00000,845513184,0,0,22298107,38897644531,37159808594,41110308594,86231415,85069450,88832405,845513184,0,0,22298107
3/17/14,12:05:00000,837799011,0,0,23271826,39003406250,37435742188,41100535156,85281898,84050179,87588699,837799011,0,0,23271826
3/17/14,12:10:00000,838383606,0,0,21245693,38845539063,37659906250,41116382813,85134544,83990814,87754158,838383606,0,0,21245691
3/17/14,12:15:00000,845997620,0,0,17524714,38850195313,37719046875,41158488281,85632599,84974197,88370003,845997620,0,0,17524714
3/17/14,12:20:00000,850169922,0,0,18937214,38694753906,37729410156,41079941406,86324547,85625488,88791954,850169922,0,0,18937214
3/17/14,12:25:00000,852713318,0,0,18601370,38853523438,37673656250,41056074219,86712189,85901077,88745567,852713318,0,0,18601370
3/17/14,12:30:00000,851433411,0,0,21818899,38693035156,37633851563,41017539063,86671585,85964432,88895454,851433411,0,0,21818899
3/17/14,12:35:00000,851577820,0,0,23529913,38680355469,37431863281,41006132813,86803337,86064980,89259827,851577820,0,0,23529913
3/17/14,12:40:00000,850836548,0,0,24551044,38671695313,37501566406,41032625000,86902168,85648262,89121773,850836548,0,0,24551044
3/17/14,12:45:00000,853407532,0,0,22736961,38670289063,37421203125,41041257813,87190369,85937393,89490845,853407532,0,0,22736961
3/17/14,12:50:00000,851862305,0,0,22014837,38663875000,37339691406,41025625000,87238747,85916168,89215889,851862305,0,0,22014837
3/17/14,12:55:00000,848596802,0,0,23274767,38575878906,37075898438,41003988281,87237640,85845940,89158859,848596802,0,0,23274767
3/17/14,13:00:00000,855315918,0,0,15646141,38462261719,37106171875,40959777344,88078514,86598732,89861755,855315918,0,0,15646141
3/17/14,13:05:00000,877116882,0,4208305,1375879,38343214844,37114636719,40939449219,90397171,88778374,92350159,877116882,0,4208305,1375879
3/17/14,13:10:00000,895118042,0,15586106,0,38205964844,37356625000,40914472656,92147377,90624573,94132965,895118042,0,15586106,0
3/17/14,13:15:00000,888452332,0,11965822,0,38150628906,37070019531,40818042969,91796593,90266983,93823257,888452332,0,11965822,0
3/17/14,13:20:00000,889345276,0,12680704,0,38254539063,36735304688,40669375000,92175209,90748817,94193840,889345276,0,12680704,0
3/17/14,13:25:00000,892404175,0,13822380,0,38128390625,36924457031,40761164063,92392868,90857513,94438477,892404175,0,13822380,0
3/17/14,13:30:00000,902791138,0,19262133,0,38102878906,37161765625,40757597656,93324333,91789871,95301811,902791138,0,19262133,0
3/17/14,13:35:00000,912014648,0,28419170,0,38198562500,37553523438,40755441406,93855942,92370140,95898659,912014648,0,28419170,0
3/17/14,13:40:00000,919589050,0,34261139,0,38302222656,37702128906,40806847656,94381493,92984871,96423653,919589050,0,34261139,0
3/17/14,13:45:00000,928054504,0,35685764,0,38288808594,37330750000,40758058594,95815666,94100082,97589149,928054504,0,35685764,0
3/17/14,13:50:00000,928058777,0,38738213,0,38258609375,37132589844,40725980469,96036644,94327705,97837029,928058777,0,38738213,0
3/17/14,13:55:00000,932143616,0,43430157,0,38296425781,37408648438,40790449219,96038712,94637550,97894379,932143616,0,43430157,0
3/17/14,14:00:00000,923420959,0,40724197,0,38236000000,37303718750,40795667969,95101051,94041328,97116051,923420959,0,40724197,0
3/17/14,14:05:00000,927691528,0,42411575,0,38505718750,37287964844,40777289063,95474777,94172234,97365166,927691528,0,42411575,0
3/17/14,14:10:00000,932866089,0,44985645,0,38712707031,37331835938,40766636719,96008408,94285843,97736176,932866089,0,44985645,0
3/17/14,14:15:00000,946157471,0,53328651,0,38597316406,37299769531,40732871094,97541771,95878265,99305359,946157471,0,53328651,0
3/17/14,14:20:00000,957971130,0,56048447,0,38482308594,37260148438,40713988281,99017838,97214149,100626389,957971130,0,56048447,0
3/17/14,14:25:00000,967059875,0,62732033,0,38551386719,37436921875,40708863281,99545074,98176247,101457184,967059875,0,62732033,0
3/17/14,14:30:00000,959885925,0,58746269,0,38392359375,37414015625,40715757813,98829361,97619232,100891129,959885925,0,58746269,0
3/17/14,14:35:00000,956196960,0,54109837,0,38441480469,37529722656,40722648438,98300926,96881767,100475563,956196960,0,54109837,0
3/17/14,14:40:00000,955237061,0,53756363,0,38417824219,37616210938,40706707031,98164398,96837288,100224525,955237061,0,53756363,0
3/17/14,14:45:00000,968845520,0,60854492,0,38318394531,37655863281,40692035156,99680328,98490662,101576958,968845520,0,60854492,0
3/17/14,14:50:00000,975018799,0,63261154,0,38394148438,37684503906,40674679688,100260201,99099678,102131447,975018799,0,63261154,0
3/17/14,14:55:00000,963905029,0,57451347,0,38359894531,37943343750,40699128906,99000786,97656242,100629211,963905029,0,57451347,0
3/17/14,15:00:00000,959707764,0,52545254,0,38459375000,37903359375,40716343750,98692986,97114349,99929222,959707764,0,52545254,0
3/17/14,15:05:00000,960762024,0,51700100,0,38630785156,37817437500,40720324219,98722946,97247795,99893463,960762024,0,51700100,0
3/17/14,15:10:00000,966880676,0,53600201,0,38698792969,37697769531,40701699219,99091553,98074516,100846291,966880676,0,53600201,0
3/17/14,15:15:00000,960000305,0,46500912,0,38608203125,37809910156,40673636719,98257767,97456345,100076736,960000305,0,46500912,0
3/17/14,15:20:00000,944612061,0,36924068,0,38613808594,37735199219,40698851563,96823761,95813278,98427582,944612061,0,36924068,0
3/17/14,15:25:00000,940401245,0,38358215,0,38654171875,37996593750,40720511719,96186035,95011795,97753067,940401245,0,38358215,0
3/17/14,15:30:00000,939656067,0,36550907,0,38511960938,37706539063,40679109375,96250908,95510429,98165077,939656067,0,36550907,0
3/17/14,15:35:00000,946074097,0,40958797,0,38421328125,37541835938,40659718750,97123909,96355118,99170296,946074097,0,40958797,0
3/17/14,15:40:00000,952608521,0,44288113,0,38549218750,37534449219,40632527344,97890511,96754791,99802620,952608521,0,44288113,0
3/17/14,15:45:00000,948999695,0,42040451,0,38700191406,37384433594,40662996094,97260712,96579338,99445953,948999695,0,42040451,0
3/17/14,15:50:00000,944759949,0,40658558,0,38862035156,37596250000,40739929688,96346466,95869308,98608025,944759949,0,40658558,0
3/17/14,15:55:00000,933183533,0,32017868,0,38800441406,37563558594,40776972656,95272301,94680565,97352135,933183533,0,32017868,0
3/17/14,16:00:00000,940202271,0,37726288,0,38820894531,37751589844,40751398438,95777603,95210709,98050514,940202271,0,37726288,0
3/17/14,16:05:00000,934794617,0,33978992,0,38830417969,37725089844,40737203125,95353889,94456787,97584732,934794617,0,33978992,0
3/17/14,16:10:00000,930467773,0,35240982,0,38763894531,37792832031,40757535156,95077026,94077850,96862061,930467773,0,35240982,0
3/17/14,16:15:00000,920364929,0,28504301,0,38695246094,37708996094,40742878906,94255417,92947487,96052551,920364929,0,28504301,0
3/17/14,16:20:00000,932124878,0,36157814,0,39015664063,38130753906,40754769531,94813545,93322395,96927002,932124878,0,36157814,0
3/17/14,16:25:00000,928488525,0,33175453,0,38929820313,38090460938,40803214844,94356537,93135628,96640770,928488525,0,33175453,0
3/17/14,16:30:00000,914170532,0,25525497,0,38986417969,37987664063,40817089844,93039612,91663292,95076286,914170532,0,25525497,0
3/17/14,16:35:00000,917529358,0,26583811,0,38927574219,37878960938,40833058594,93538574,91889534,95769325,917529358,0,26583811,0
3/17/14,16:40:00000,913718140,0,26097483,0,38819761719,37942035156,40829292969,93264481,91517494,95342102,913718140,0,26097483,0
3/17/14,16:45:00000,917644775,0,26641392,0,38821640625,37982898438,40836906250,93563271,92038513,95631676,917644775,0,26641392,0
3/17/14,16:50:00000,916442932,0,24282873,0,38875957031,38060179688,40836660156,93284218,91750153,95503632,916442932,0,24282873,0
3/17/14,16:55:00000,908214417,0,18395245,0,38834578125,38170808594,40867996094,92165756,91050934,94533127,908214417,0,18395245,0
3/17/14,17:00:00000,876224915,0,4346013,7621636,38887550781,38302082031,40893058594,88682816,87985817,90804253,876224915,0,4346013,7621636
3/17/14,17:05:00000,848941772,0,0,19014044,39074605469,38391175781,41025074219,85629539,85105316,87556877,848941772,0,0,19014044
3/17/14,17:10:00000,843462585,0,0,20713945,38949460938,38283097656,40953621094,85297455,84509315,87483490,843462585,0,0,20713945
3/17/14,17:15:00000,836462158,0,0,25208151,39023699219,38148871094,41046828125,84528595,83741821,86901077,836462158,0,0,25208151
3/17/14,17:20:00000,831902222,0,0,30325008,38995863281,38118890625,41070023438,84153069,83443558,86330635,831902222,0,0,30325008
3/17/14,17:25:00000,833685059,0,0,29330654,38861605469,38140925781,41042273438,84590134,83658005,86486084,833685059,0,0,29330654
3/17/14,17:30:00000,829526428,0,0,31506584,39052546875,38352183594,41148351563,83712914,82934723,85758850,829526428,0,0,31506584
3/17/14,17:35:00000,825606506,0,0,34567135,39114980469,38395757813,41190375000,83468620,82332047,85126663,825606506,0,0,34567135
3/17/14,17:40:00000,827112305,0,0,36273731,39139261719,38471968750,41207707031,83644989,82144386,85347450,827112305,0,0,36273731
3/17/14,17:45:00000,830184082,0,0,35832832,39250039063,38598593750,41265507813,83758667,82291893,85388008,830184082,0,0,35832832
3/17/14,17:50:00000,824627563,0,0,40092411,39720578125,38474703125,41281417969,82815536,81528236,84806969,824627563,0,0,40092411
3/17/14,17:55:00000,821991394,0,0,42377235,40053796875,38412261719,41229710938,82117287,81139481,84758324,821991394,0,0,42377235
3/17/14,18:00:00000,819526367,0,0,47036369,40011816406,38498148438,41270097656,81641449,80829987,84720146,819526367,0,0,47036369
3/17/14,18:05:00000,810301025,0,0,55172894,39684554688,38444289063,41196308594,80971909,80326324,84194153,810301025,0,0,55172894
3/17/14,18:10:00000,807528992,0,0,56862320,39825171875,38479609375,41215804688,80851044,79889793,83541588,807528992,0,0,56862320
3/17/14,18:15:00000,826073425,0,0,53701565,39815457031,38657171875,41220058594,82581352,81624359,85194778,826073486,0,0,53701565
3/17/14,18:20:00000,841559326,0,0,53771729,39618921875,38457230469,41260085938,84292839,83282417,87305023,841559326,0,0,53771729
3/17/14,18:25:00000,859613953,0,0,54158363,39477562500,38530753906,41231007813,86361938,84981514,89147888,859613953,0,0,54158363
3/17/14,18:30:00000,885514465,0,0,43411396,39059851563,38415285156,41129511719,89215347,88091385,92292694,885514465,0,0,43411396
3/17/14,18:35:00000,920630920,0,0,17045277,38981214844,38268515625,41021539063,92958282,91782585,96057945,920630920,0,0,17045277
3/17/14,18:40:00000,965844971,0,23399046,4910861,38846652344,38271765625,40995609375,98145210,96579193,100336716,965844971,0,23399046,4910861
3/17/14,18:45:00000,1028727417,0,53198463,0,38862781250,38365023438,40988531250,104532730,102857353,106797539,1028727417,0,53198463,0
3/17/14,18:50:00000,1049604492,0,49740742,0,38851082031,38368632813,41001710938,106587700,104937210,108957909,1049604492,0,49740742,0
3/17/14,18:55:00000,1065576538,0,55515957,0,38880382813,38448437500,40942011719,108152504,106448242,110662216,1065576538,0,55515957,0
3/17/14,19:00:00000,1080857422,0,62304722,0,38901851563,38506937500,40932562500,109725494,108057632,112021667,1080857422,0,62304722,0
3/17/14,19:05:00000,1085448608,0,57932655,0,38765140625,38495355469,40970640625,110118774,108683975,112654465,1085448608,0,57932655,0
3/17/14,19:10:00000,1100006592,0,68934204,0,38902210938,39023500000,40978597656,110722122,109646339,113688721,1100006592,0,68934204,0
3/17/14,19:15:00000,1101325684,0,69352196,0,38944476563,39102875000,40972593750,110952751,109640732,113511902,1101325684,0,69352196,0
3/17/14,19:20:00000,1098580078,0,66111069,0,38926335938,39037808594,40972523438,110801041,109543228,113119377,1098580078,0,66111069,0
3/17/14,19:25:00000,1100867920,0,65385735,0,38938578125,38955703125,40974664063,110973686,109837250,113550560,1100867798,0,65385735,0
3/17/14,19:30:00000,1097103760,0,59336246,0,38924167969,38695007813,40993195313,110841354,109740700,113335602,1097103760,0,59336246,0
3/17/14,19:35:00000,1099197754,0,63266796,0,38974664063,39008246094,41012578125,110702660,109524155,113238129,1099197754,0,63266796,0
3/17/14,19:40:00000,1085596558,0,53606506,0,38943449219,38759671875,41018792969,109646393,108383041,111979507,1085596558,0,53606506,0
3/17/14,19:45:00000,1075477905,0,47444580,0,38839800781,38843894531,41033546875,108485504,107570702,110790627,1075477905,0,47444580,0
3/17/14,19:50:00000,1080737061,0,45882118,0,38873562500,38432847656,40986429688,109477867,108351135,111868294,1080737061,0,45882118,0
3/17/14,19:55:00000,1074218384,0,45881683,0,38929781250,38575601563,40978929688,108555405,107596550,110999702,1074218384,0,45881683,0
3/17/14,20:00:00000,1078671021,0,46023777,0,38959312500,38581015625,41060191406,108947762,107796120,111440742,1078671021,0,46023777,0
3/17/14,20:05:00000,1086226074,0,54406292,0,39045351563,39090250000,41100671875,109315094,107811256,111569283,1086226074,0,54406292,0
3/17/14,20:10:00000,1085849854,0,51962837,0,39149222656,38953195313,41091429688,109263451,107971970,111466728,1085849854,0,51962837,0
3/17/14,20:15:00000,1079991455,0,49818424,0,39234488281,38932605469,41099167969,108599052,107324036,110786392,1079991455,0,49818424,0
3/17/14,20:20:00000,1071769409,0,38188324,0,39065800781,38442003906,41093578125,108276619,107195351,110553337,1071769409,0,38188324,0
3/17/14,20:25:00000,1067526245,0,34503742,0,39079753906,38402925781,41099140625,107820793,106754532,110194595,1067526245,0,34503742,0
3/17/14,20:30:00000,1069321777,0,36481045,0,39169464844,38487875000,41125066406,107605675,106785347,110396393,1069321777,0,36481045,0
3/17/14,20:35:00000,1071075928,0,39274635,0,39022699219,38697910156,41098812500,107800941,106839272,110519859,1071075928,0,39274635,0
3/17/14,20:40:00000,1066593384,0,32938950,0,38965222656,38335023438,41117878906,107649208,106885017,110413437,1066593384,0,32938950,0
3/17/14,20:45:00000,1058545288,0,29103470,0,38887113281,38486707031,41107816406,106806572,105834511,109605835,1058545288,0,29103470,0
3/17/14,20:50:00000,1062408447,0,29143412,0,38804855469,38364582031,41077355469,107420364,106353615,110301300,1062408447,0,29143412,0
3/17/14,20:55:00000,1061066040,0,29178850,0,38820402344,38486613281,41103046875,107096260,106205231,109893181,1061066040,0,29178850,0
3/17/14,21:00:00000,1062755127,0,29564053,0,38795542969,38368511719,41075308594,107430031,106544945,110245560,1062755127,0,29564053,0
3/17/14,21:05:00000,1067258667,0,36712925,0,38971195313,38456058594,41035558594,107707932,106788597,110515106,1067258667,0,36712925,0
3/17/14,21:10:00000,1066470093,0,36926350,0,38805601563,38523062500,41020449219,107851418,106794502,110395439,1066470093,0,36926350,0
3/17/14,21:15:00000,1072806763,0,42338997,0,38884355469,38565789063,41027222656,108482445,107556259,110649483,1072806763,0,42338997,0
3/17/14,21:20:00000,1081138306,0,53150772,0,38869820313,39200425781,40997667969,108666039,107880829,111022316,1081138306,0,53150772,0
3/17/14,21:25:00000,1073140625,0,46921478,0,38861175781,38837101563,40940925781,108086006,107599373,110635101,1073140625,0,46921478,0
3/17/14,21:30:00000,1067538086,0,43491035,0,38909535156,38825746094,40945964844,107602386,106993515,109866562,1067538086,0,43491035,0
3/17/14,21:35:00000,1061633911,0,38924702,0,38932546875,38418339844,40926050781,107649178,106700798,109458984,1061633911,0,38924702,0
3/17/14,21:40:00000,1064704712,0,40230186,0,38866046875,38338574219,40909261719,108135628,107156303,109927223,1064704712,0,40230186,0
3/17/14,21:45:00000,1060035400,0,39446365,0,38789515625,38474132813,40893136719,107723610,106483589,109391396,1060035400,0,39446365,0
3/17/14,21:50:00000,1058834961,0,38253487,0,38729738281,38401437500,40894906250,107627075,106604073,109380180,1058834961,0,38253487,0
3/17/14,21:55:00000,1059190063,0,47596836,0,38766375000,39239308594,40902722656,106795250,105802292,108674416,1059190063,0,47596836,0
3/17/14,22:00:00000,1055035034,0,44233139,0,38782988281,39260410156,40913007813,106297623,105234970,108286407,1055035156,0,44233139,0
3/17/14,22:05:00000,1048806274,0,39007885,0,38819605469,38945488281,40888628906,105904266,104754593,108069946,1048806274,0,39007885,0
3/17/14,22:10:00000,1048468628,0,45540695,0,39606882813,39028230469,40885867188,105216530,103970505,107229172,1048468628,0,45540695,0
3/17/14,22:15:00000,1036144165,0,40449623,0,39996277344,38886195313,40888867188,103668488,102667770,105730103,1036144165,0,40449623,0
3/17/14,22:20:00000,1028565674,0,28768856,0,40037343750,37997070313,40905457031,103574905,102768906,105794868,1028565674,0,28768856,0
3/17/14,22:25:00000,1018618591,0,19253468,0,39761125000,37741746094,40909890625,103129105,102404541,104945557,1018618591,0,19253468,0
3/17/14,22:30:00000,1011021423,0,17400764,0,39922011719,37558796875,40863757813,102448616,101752068,104201149,1011021423,0,17400764,0
3/17/14,22:35:00000,1007478271,0,20252789,0,40216089844,37482699219,40855898438,101975883,101259521,103630234,1007478271,0,20252789,0
3/17/14,22:40:00000,1000419128,0,18796789,0,40241097656,37713136719,40909593750,100901123,100280525,102672607,1000419128,0,18796789,0
3/17/14,22:45:00000,990344238,0,14113714,0,40209875000,37861738281,41049496094,99473480,99029343,101612434,990344238,0,14113714,0
3/17/14,22:50:00000,987125000,0,12892530,0,40213171875,37741390625,41078187500,99207573,98919853,101284523,987125000,0,12892530,0
3/17/14,22:55:00000,981222839,0,4215603,1,39657808594,37892996094,41103519531,98884842,98808838,100737907,981222839,0,4215603,1
3/17/14,23:00:00000,977547913,0,9702470,0,40371457031,38061148438,41077042969,97646271,97985794,99603081,977547913,0,9702470,0
3/17/14,23:05:00000,968405701,0,7821684,0,40379820313,38036484375,41058171875,96863159,96832375,98849060,968405701,0,7821684,0
3/17/14,23:10:00000,958933472,0,3096595,0,40725519531,37749300781,41045488281,95930290,95912933,97870895,958933472,0,3096595,0
3/17/14,23:15:00000,943856323,0,0,3889169,40811308594,37710171875,41082785156,94378273,94228722,96382568,943856323,0,0,3889169
3/17/14,23:20:00000,938710815,0,0,6624251,40796515625,37770152344,41081078125,93807961,93729416,95774864,938710815,0,0,6624251
3/17/14,23:25:00000,933886292,0,0,10839598,40825957031,37552433594,41107121094,93689995,93314156,95294136,933886292,0,0,10839598
3/17/14,23:30:00000,927541565,0,0,13945430,40778421875,37348273438,41067691406,93280159,92902664,94959480,927541565,0,0,13945430
3/17/14,23:35:00000,927059937,0,0,11453622,40833437500,37547324219,41092761719,92842621,92798195,94655579,927059937,0,0,11453622
3/17/14,23:40:00000,920965271,0,0,12710599,40867089844,37677824219,41146660156,92034615,91881416,94001549,920965271,0,0,12710599
3/17/14,23:45:00000,916773438,0,0,12361994,40834734375,37798046875,41122300781,91734802,91129593,93548752,916773438,0,0,12361994
3/17/14,23:50:00000,914588135,0,0,11291135,40875503906,37949675781,41179691406,91474510,90686127,92942551,914588135,0,0,11291135
3/17/14,23:55:00000,912977783,0,0,10984818,40868281250,38204585938,41197019531,91032211,90211685,92705315,912977783,0,0,10984818
3/18/14,00:00:00000,903534851,0,0,15546935,40859152344,37973710938,41189984375,90321671,89624687,91821449,903534851,0,0,15546935
3/18/14,00:05:00000,901050415,0,0,17516933,40893429688,37846906250,41198968750,90061295,89436951,91787880,901050415,0,0,17516933
